,species,decimalLatitude,decimalLongitude,elevation,depth,geometry,County,Land Area (sq mi),Population Total,human_population_density,native,prcp,tmax,tmin
2519,Stagmomantis limbata,34.176464,-118.508169,,,POINT (-118.508169 34.176464),Los Angeles,4059.28,10040682,2473.513036794702,native,32.78454726769128,23.217676975930384,10.320455051207727
2520,Stagmomantis limbata,34.048179,-118.327052,,,POINT (-118.327052 34.048179),Los Angeles,4059.28,10040682,2473.513036794702,native,32.78454726769128,23.217676975930384,10.320455051207727
2521,Stagmomantis limbata,34.07795,-118.28327,,,POINT (-118.28327 34.07795),Los Angeles,4059.28,10040682,2473.513036794702,native,32.78454726769128,23.217676975930384,10.320455051207727
2522,Stagmomantis limbata,34.084272,-118.25349,,,POINT (-118.25349 34.084272),Los Angeles,4059.28,10040682,2473.513036794702,native,32.78454726769128,23.217676975930384,10.320455051207727
2523,Stagmomantis californica,34.017279,-118.287923,,,POINT (-118.287923 34.017279),Los Angeles,4059.28,10040682,2473.513036794702,native,32.78454726769128,23.217676975930384,10.320455051207727
2524,Stagmomantis californica,34.195539,-118.173992,,,POINT (-118.173992 34.195539),Los Angeles,4059.28,10040682,2473.513036794702,native,32.78454726769128,23.217676975930384,10.320455051207727
2525,Stagmomantis limbata,34.122403,-117.559433,,,POINT (-117.559433 34.122403),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2526,Stagmomantis limbata,34.099731,-117.703278,,,POINT (-117.703278 34.099731),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2527,Iris oratoria,34.105054,-117.123588,,,POINT (-117.123588 34.105054),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2528,Stagmomantis limbata,34.137958,-117.588299,,,POINT (-117.588299 34.137958),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2529,Stagmomantis californica,34.03114,-117.195056,,,POINT (-117.195056 34.03114),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2530,Stagmomantis limbata,34.147381,-117.501297,,,POINT (-117.501297 34.147381),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2531,Stagmomantis limbata,34.109487,-117.556518,,,POINT (-117.556518 34.109487),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2532,Mantis religiosa,34.478683,-117.261033,,,POINT (-117.261033 34.478683),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2533,Stagmomantis limbata,34.044198,-117.284394,,,POINT (-117.284394 34.044198),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2534,Stagmomantis limbata,34.002033,-117.655937,,,POINT (-117.655937 34.002033),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2535,Iris oratoria,34.110251,-116.326812,,,POINT (-116.326812 34.110251),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2536,Litaneutria ocularis,34.232733,-116.397456,,,POINT (-116.397456 34.232733),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2537,Stagmomantis californica,34.369508,-116.221594,,,POINT (-116.221594 34.369508),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2538,Litaneutria ocularis,35.63239,-115.71293,,,POINT (-115.71293 35.63239),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2539,Stagmomantis limbata,34.101462,-117.434231,,,POINT (-117.434231 34.101462),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2540,Iris oratoria,34.21843,-116.051445,,,POINT (-116.051445 34.21843),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2541,Iris oratoria,34.208085,-116.043519,,,POINT (-116.043519 34.208085),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2542,Stagmomantis californica,34.389947,-117.372919,,,POINT (-117.372919 34.389947),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2543,Iris oratoria,34.426011,-117.201519,,,POINT (-117.201519 34.426011),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2544,Iris oratoria,34.814625,-116.656845,,,POINT (-116.656845 34.814625),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2545,Iris oratoria,34.10264,-116.554007,,,POINT (-116.554007 34.10264),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2546,Iris oratoria,34.208805,-116.04168,,,POINT (-116.04168 34.208805),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2547,Stagmomantis limbata,34.062132,-117.166157,,,POINT (-117.166157 34.062132),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2548,Iris oratoria,34.197997,-116.403884,,,POINT (-116.403884 34.197997),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2549,,35.03985,-116.381304,408.0,,POINT (-116.381304 35.03985),San Bernardino,20068.01,2162532,107.76016157057926,,14.761334712208178,26.216762932696085,11.318887488093488
2550,Stagmomantis limbata,34.053114,-117.265765,,,POINT (-117.265765 34.053114),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2551,Stagmomantis limbata,34.070737,-117.144896,,,POINT (-117.144896 34.070737),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2552,Stagmomantis limbata,34.176442,-117.675795,,,POINT (-117.675795 34.176442),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2553,Stagmomantis limbata,34.063095,-117.163468,,,POINT (-117.163468 34.063095),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2554,Litaneutria ocularis,34.53308,-114.64943,,,POINT (-114.64943 34.53308),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2555,Iris oratoria,34.131415,-117.030472,,,POINT (-117.030472 34.131415),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2556,Iris oratoria,34.064045,-117.162421,,,POINT (-117.162421 34.064045),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2557,Stagmomantis limbata,34.184417,-117.32363,,,POINT (-117.32363 34.184417),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2558,Stagmomantis limbata,34.051494,-116.942134,,,POINT (-116.942134 34.051494),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2559,Iris oratoria,34.885369,-116.9848,,,POINT (-116.9848 34.885369),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2560,Iris oratoria,34.219335,-116.04952,,,POINT (-116.04952 34.219335),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2561,Stagmomantis limbata,34.048045,-117.182583,,,POINT (-117.182583 34.048045),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2562,Stagmomantis limbata,34.147514,-117.501512,,,POINT (-117.501512 34.147514),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2563,Stagmomantis californica,34.109506,-117.604003,,,POINT (-117.604003 34.109506),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2564,Iris oratoria,35.01223,-115.653052,,,POINT (-115.653052 35.01223),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2565,Iris oratoria,35.765169,-117.611291,,,POINT (-117.611291 35.765169),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2566,Iris oratoria,34.176135,-117.117552,,,POINT (-117.117552 34.176135),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2567,Iris oratoria,34.16025,-117.29969,,,POINT (-117.29969 34.16025),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2568,Stagmomantis limbata,33.994291,-117.763428,,,POINT (-117.763428 33.994291),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2569,Stagmomantis limbata,34.364033,-117.347458,,,POINT (-117.347458 34.364033),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2570,Stagmomantis limbata,34.104139,-117.389056,,,POINT (-117.389056 34.104139),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2571,Stagmomantis limbata,34.070685,-117.128424,,,POINT (-117.128424 34.070685),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2572,Iris oratoria,34.147411,-117.501503,,,POINT (-117.501503 34.147411),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2573,Litaneutria pacifica,35.12159,-115.688952,,,POINT (-115.688952 35.12159),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2574,Iris oratoria,34.034043,-117.649682,,,POINT (-117.649682 34.034043),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2575,Stagmomantis californica,34.898594,-117.022818,,,POINT (-117.022818 34.898594),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2576,Stagmomantis californica,34.898594,-117.022818,,,POINT (-117.022818 34.898594),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2577,Stagmomantis californica,34.71834,-114.487184,,,POINT (-114.487184 34.71834),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2578,Stagmomantis limbata,34.84806,-114.614132,,,POINT (-114.614132 34.84806),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2579,Stagmomantis limbata,34.71834,-114.487184,,,POINT (-114.487184 34.71834),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2580,Stagmomantis limbata,34.71834,-114.487184,,,POINT (-114.487184 34.71834),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2581,Stagmomantis limbata,34.71834,-114.487184,,,POINT (-114.487184 34.71834),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2582,Stagmomantis limbata,34.71834,-114.487184,,,POINT (-114.487184 34.71834),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2583,Stagmomantis limbata,34.71834,-114.487184,,,POINT (-114.487184 34.71834),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2584,Stagmomantis limbata,34.71834,-114.487184,,,POINT (-114.487184 34.71834),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2585,Stagmomantis californica,34.919165,-115.062754,,,POINT (-115.062754 34.919165),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2586,Stagmomantis californica,34.898594,-117.022818,,,POINT (-117.022818 34.898594),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2587,Stagmomantis californica,34.142788,-117.355879,518.0,,POINT (-117.355879 34.142788),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2588,Stagmomantis californica,34.919165,-115.062754,,,POINT (-115.062754 34.919165),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2589,Iris oratoria,34.135578,-116.351806,,,POINT (-116.351806 34.135578),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2590,Stagmomantis limbata,34.062017,-117.16465,,,POINT (-117.16465 34.062017),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2591,Stagmomantis limbata,34.118142,-117.578147,,,POINT (-117.578147 34.118142),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2592,Stagmomantis limbata,33.986352,-117.667705,,,POINT (-117.667705 33.986352),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2593,Iris oratoria,34.559608,-115.680338,,,POINT (-115.680338 34.559608),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2594,Iris oratoria,33.945859,-117.620056,,,POINT (-117.620056 33.945859),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2595,Iris oratoria,34.682178,-114.618837,,,POINT (-114.618837 34.682178),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2596,Iris oratoria,34.219023,-116.049712,,,POINT (-116.049712 34.219023),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2597,Iris oratoria,34.062738,-117.093355,,,POINT (-117.093355 34.062738),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2598,Iris oratoria,34.022713,-117.149133,,,POINT (-117.149133 34.022713),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2599,Stagmomantis limbata,34.020961,-117.74848,,,POINT (-117.74848 34.020961),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2600,Stagmomantis limbata,34.511253,-117.293729,,,POINT (-117.293729 34.511253),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2601,Iris oratoria,34.144035,-117.512199,,,POINT (-117.512199 34.144035),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2602,Stagmomantis limbata,33.983644,-117.620412,,,POINT (-117.620412 33.983644),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2603,Iris oratoria,34.177071,-117.047956,,,POINT (-117.047956 34.177071),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2604,Stagmomantis limbata,34.184743,-117.324039,,,POINT (-117.324039 34.184743),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2605,Stagmomantis limbata,34.13477,-117.511169,,,POINT (-117.511169 34.13477),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2606,Stagmomantis limbata,34.147489,-117.501542,,,POINT (-117.501542 34.147489),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2607,Stagmomantis limbata,34.1469,-117.502905,,,POINT (-117.502905 34.1469),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2608,Iris oratoria,34.14702,-117.501725,,,POINT (-117.501725 34.14702),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2609,Stagmomantis limbata,34.171067,-117.633238,,,POINT (-117.633238 34.171067),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2610,Iris oratoria,34.191294,-117.016533,,,POINT (-117.016533 34.191294),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2611,Iris oratoria,34.063811,-117.163182,,,POINT (-117.163182 34.063811),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2612,Stagmomantis limbata,34.054622,-117.264622,,,POINT (-117.264622 34.054622),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2613,Iris oratoria,34.056297,-117.179283,,,POINT (-117.179283 34.056297),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2614,Stagmomantis limbata,34.065364,-117.165514,,,POINT (-117.165514 34.065364),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2615,Stagmomantis limbata,34.147464,-117.501512,,,POINT (-117.501512 34.147464),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2616,Iris oratoria,34.108345,-117.289765,,,POINT (-117.289765 34.108345),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2617,Iris oratoria,34.106399,-117.593108,,,POINT (-117.593108 34.106399),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2618,Stagmomantis californica,34.113108,-117.534619,,,POINT (-117.534619 34.113108),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2619,Iris oratoria,34.045956,-117.19646,,,POINT (-117.19646 34.045956),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2620,Iris oratoria,34.015276,-117.038299,,,POINT (-117.038299 34.015276),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2621,Iris oratoria,34.048753,-116.569,,,POINT (-116.569 34.048753),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2622,Litaneutria ocularis,34.551288,-117.369163,,,POINT (-117.369163 34.551288),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2623,Litaneutria pacifica,34.091141,-116.458296,,,POINT (-116.458296 34.091141),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2624,Iris oratoria,34.593162,-117.073493,,,POINT (-117.073493 34.593162),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2625,Stagmomantis californica,34.214867,-116.334787,,,POINT (-116.334787 34.214867),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2626,Iris oratoria,34.205361,-117.362221,,,POINT (-117.362221 34.205361),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2627,Stagmomantis limbata,34.132756,-117.504665,,,POINT (-117.504665 34.132756),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2628,Stagmomantis californica,34.051288,-117.187696,,,POINT (-117.187696 34.051288),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2629,Stagmomantis limbata,34.184623,-117.323998,,,POINT (-117.323998 34.184623),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2630,Stagmomantis limbata,34.205253,-117.362288,,,POINT (-117.362288 34.205253),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2631,Stagmomantis limbata,34.153613,-117.269769,,,POINT (-117.269769 34.153613),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2632,Litaneutria ocularis,35.132047,-116.654786,,,POINT (-116.654786 35.132047),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2633,Litaneutria ocularis,35.038844,-115.398736,,,POINT (-115.398736 35.038844),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2634,Iris oratoria,34.036532,-117.159474,,,POINT (-117.159474 34.036532),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2635,Iris oratoria,34.559091,-115.77586,,,POINT (-115.77586 34.559091),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2636,Litaneutria pacifica,34.048674,-117.341801,,,POINT (-117.341801 34.048674),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2637,Litaneutria pacifica,34.131687,-116.156541,,,POINT (-116.156541 34.131687),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2638,Stagmomantis californica,34.091297,-117.6641,,,POINT (-117.6641 34.091297),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2639,Stagmomantis californica,34.035455,-117.649253,,,POINT (-117.649253 34.035455),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2640,Stagmomantis limbata,34.090042,-117.657197,,,POINT (-117.657197 34.090042),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2641,Iris oratoria,34.059044,-117.146828,,,POINT (-117.146828 34.059044),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2642,Stagmomantis limbata,34.065814,-117.165968,,,POINT (-117.165968 34.065814),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2643,Iris oratoria,34.06507,-117.165453,,,POINT (-117.165453 34.06507),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2644,Iris oratoria,34.116292,-116.470825,,,POINT (-116.470825 34.116292),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2645,Stagmomantis limbata,34.068143,-117.222417,,,POINT (-117.222417 34.068143),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2646,Litaneutria ocularis,34.324305,-116.450977,,,POINT (-116.450977 34.324305),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2647,Stagmomantis limbata,34.118171,-117.635254,,,POINT (-117.635254 34.118171),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2648,Stagmomantis limbata,34.129329,-117.510723,,,POINT (-117.510723 34.129329),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2649,Stagmomantis limbata,34.186039,-117.325333,,,POINT (-117.325333 34.186039),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2650,Stagmomantis limbata,34.190583,-117.426973,,,POINT (-117.426973 34.190583),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2651,Stagmomantis californica,34.203396,-117.278544,,,POINT (-117.278544 34.203396),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2652,Litaneutria pacifica,35.17748,-115.410406,,,POINT (-115.410406 35.17748),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2653,Litaneutria ocularis,34.143752,-115.93646,,,POINT (-115.93646 34.143752),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2654,Litaneutria ocularis,35.131547,-115.435539,,,POINT (-115.435539 35.131547),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2655,Stagmomantis californica,35.131547,-115.435539,,,POINT (-115.435539 35.131547),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2656,Litaneutria pacifica,34.080776,-116.892929,,,POINT (-116.892929 34.080776),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2657,Litaneutria ocularis,34.080776,-116.892929,,,POINT (-116.892929 34.080776),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2658,Mantis religiosa,34.036341,-117.184639,,,POINT (-117.184639 34.036341),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2659,Litaneutria ocularis,34.285279,-116.809712,,,POINT (-116.809712 34.285279),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2660,Litaneutria ocularis,34.870856,-117.02387,,,POINT (-117.02387 34.870856),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2661,Iris oratoria,35.037709,-116.384885,,,POINT (-116.384885 35.037709),San Bernardino,20068.01,2162532,107.76016157057926,introduced,14.761334712208178,26.216762932696085,11.318887488093488
2662,Stagmomantis limbata,34.059766,-117.650952,,,POINT (-117.650952 34.059766),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2663,,35.265,-116.072923,,,POINT (-116.072923 35.265),San Bernardino,20068.01,2162532,107.76016157057926,,14.761334712208178,26.216762932696085,11.318887488093488
2664,Litaneutria minor,35.7898,-116.19981,,,POINT (-116.19981 35.7898),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2665,Stagmomantis limbata,34.064288,-117.129168,,,POINT (-117.129168 34.064288),San Bernardino,20068.01,2162532,107.76016157057926,native,14.761334712208178,26.216762932696085,11.318887488093488
2666,,34.1222,-116.9225,,,POINT (-116.9225 34.1222),San Bernardino,20068.01,2162532,107.76016157057926,,14.761334712208178,26.216762932696085,11.318887488093488
2667,,34.1222,-116.9225,,,POINT (-116.9225 34.1222),San Bernardino,20068.01,2162532,107.76016157057926,,14.761334712208178,26.216762932696085,11.318887488093488
2668,,34.1222,-116.9225,,,POINT (-116.9225 34.1222),San Bernardino,20068.01,2162532,107.76016157057926,,14.761334712208178,26.216762932696085,11.318887488093488
2669,,34.1222,-116.9225,,,POINT (-116.9225 34.1222),San Bernardino,20068.01,2162532,107.76016157057926,,14.761334712208178,26.216762932696085,11.318887488093488
2670,,34.85113,-114.62307,175.0,,POINT (-114.62307 34.85113),San Bernardino,20068.01,2162532,107.76016157057926,,14.761334712208178,26.216762932696085,11.318887488093488
2671,,34.102236,-114.910527,,,POINT (-114.910527 34.102236),San Bernardino,20068.01,2162532,107.76016157057926,,14.761334712208178,26.216762932696085,11.318887488093488
